Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Product_ID,Product_Category,Product_Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Unit_Price,Revenue
ORD000113,2022-01-05 16:00:00,2022-01-06 16:00:00,CUST1751,Customer_1626,Consumer,Central,PROD0282,Electronics,Shirts,Product_145,38.04657886637618,9,0.0,6.995039510456996,14.490395380579052,Critical,4.227397651819576,38.04657886637618
ORD000114,2022-01-05 17:00:00,2022-01-06 17:00:00,CUST1276,Customer_357,Consumer,West,PROD0075,Clothing,Appliances,Product_401,76.16677009725666,9,0.0,110.34576141708553,4.466942538162899,Medium,8.46297445525074,76.16677009725666
ORD000115,2022-01-05 18:00:00,2022-01-06 18:00:00,CUST1017,Customer_256,Home Office,East,PROD0212,Electronics,Accessories,Product_415,146.89952049650066,1,0.15,-10.59367561020225,2.613933675360233,Low,146.89952049650066,146.89952049650066
ORD000116,2022-01-05 19:00:00,2022-01-06 19:00:00,CUST1726,Customer_1008,Corporate,South,PROD0437,Electronics,Tables,Product_174,241.93225075808712,9,0.2,-17.475372071594386,2.837500211597826,High,26.881361195343015,241.93225075808712
ORD000117,2022-01-05 20:00:00,2022-01-06 20:00:00,CUST0296,Customer_353,Consumer,West,PROD0191,Clothing,Accessories,Product_49,37.01790547263623,4,0.2,-7.024065058321325,9.98512340692237,High,9.254476368159057,37.01790547263623
ORD000118,2022-01-05 21:00:00,2022-01-06 21:00:00,CUST1749,Customer_1756,Corporate,East,PROD0368,Electronics,Phones,Product_243,60.972865868224496,4,0.15,-2.556880029483819,4.243734397891238,High,15.243216467056124,60.972865868224496
ORD000119,2022-01-05 22:00:00,2022-01-06 22:00:00,CUST0720,Customer_1545,Corporate,West,PROD0063,Clothing,Accessories,Product_90,66.402405802234,9,0.15,60.549511935562094,2.6534098476383994,Medium,7.378045089137111,66.402405802234
ORD000120,2022-01-05 23:00:00,2022-01-06 23:00:00,CUST1773,Customer_524,Consumer,East,PROD0112,Office Supplies,Appliances,Product_483,156.13687010433355,1,0.15,16.91083559280757,4.385500978386339,Medium,156.13687010433355,156.13687010433355
ORD000121,2022-01-06 00:00:00,2022-01-07 00:00:00,CUST0338,Customer_1861,Home Office,Central,PROD0496,Electronics,Tables,Product_100,59.23033206257563,5,0.15,-11.571607910900832,4.842536839629974,Critical,11.846066412515125,59.23033206257563
ORD000122,2022-01-06 01:00:00,2022-01-07 01:00:00,CUST0879,Customer_950,Consumer,South,PROD0422,Furniture,Shirts,Product_203,76.57446729052735,8,0.0,-8.022105488579363,2.7507245581090896,Low,9.571808411315919,76.57446729052735
ORD000123,2022-01-06 02:00:00,2022-01-07 02:00:00,CUST1077,Customer_756,Consumer,South,PROD0143,Office Supplies,Chairs,Product_208,141.49568760324664,5,0.0,53.058852212588924,5.165060396623768,Medium,28.299137520649328,141.49568760324664
ORD000124,2022-01-06 03:00:00,2022-01-07 03:00:00,CUST0792,Customer_1718,Corporate,West,PROD0099,Clothing,Tables,Product_93,125.0899583040142,8,0.1,8.809174960756332,4.12613272646391,Medium,15.636244788001775,125.0899583040142
ORD000125,2022-01-06 04:00:00,2022-01-07 04:00:00,CUST1946,Customer_284,Consumer,South,PROD0265,Furniture,Phones,Product_237,36.75863126153081,5,0.15,-5.91130975115856,5.912051404329753,Medium,7.351726252306162,36.75863126153081
ORD000126,2022-01-06 05:00:00,2022-01-07 05:00:00,CUST0217,Customer_1336,Consumer,West,PROD0225,Furniture,Tables,Product_274,224.45237881841908,2,0.1,-8.02451177909505,8.513941875031414,Low,112.22618940920954,224.45237881841908
ORD000127,2022-01-06 06:00:00,2022-01-07 06:00:00,CUST0764,Customer_99,Corporate,East,PROD0075,Electronics,Binders,Product_459,28.111278698075704,2,0.0,23.19943049398911,4.540971396983267,High,14.055639349037852,28.111278698075704
ORD000128,2022-01-06 07:00:00,2022-01-07 07:00:00,CUST0188,Customer_197,Home Office,South,PROD0278,Office Supplies,Paper,Product_267,120.46273904559068,8,0.1,-2.7380711462109995,6.122681464038854,Low,15.057842380698835,120.46273904559068
ORD000129,2022-01-06 08:00:00,2022-01-07 08:00:00,CUST0380,Customer_482,Home Office,West,PROD0198,Electronics,Accessories,Product_201,39.27103662886793,3,0.0,16.380393890260105,13.755603733159248,Low,13.090345542955978,39.27103662886793
ORD000130,2022-01-06 09:00:00,2022-01-07 09:00:00,CUST0493,Customer_878,Home Office,West,PROD0184,Electronics,Binders,Product_473,53.36410509813944,2,0.0,7.079045054767018,4.5237222433091535,Medium,26.68205254906972,53.36410509813944
ORD000131,2022-01-06 10:00:00,2022-01-07 10:00:00,CUST1065,Customer_1250,Home Office,South,PROD0293,Clothing,Shirts,Product_250,105.22358767709876,1,0.25,13.829060891813176,3.7161114126480217,Low,105.22358767709876,105.22358767709876
ORD000132,2022-01-06 11:00:00,2022-01-07 11:00:00,CUST1181,Customer_1869,Consumer,East,PROD0057,Electronics,Chairs,Product_439,43.80593073197562,4,0.2,36.13635004018322,2.708545022565233,Low,10.951482682993905,43.80593073197562
ORD000133,2022-01-06 12:00:00,2022-01-07 12:00:00,CUST0015,Customer_615,Consumer,Central,PROD0249,Electronics,Chairs,Product_96,10.353155567095735,3,0.0,-13.425523003395694,6.185526280910878,Medium,3.4510518556985783,10.353155567095735
ORD000134,2022-01-06 13:00:00,2022-01-07 13:00:00,CUST1837,Customer_618,Home Office,South,PROD0444,Office Supplies,Accessories,Product_226,68.20026007823382,8,0.1,38.02735487327797,3.5666977249602576,Low,8.525032509779228,68.20026007823382
ORD000135,2022-01-06 14:00:00,2022-01-07 14:00:00,CUST0065,Customer_1389,Consumer,West,PROD0114,Clothing,Shirts,Product_387,51.21586975107964,1,0.15,-30.541112690887083,8.87046109673507,Medium,51.21586975107964,51.21586975107964
ORD000136,2022-01-06 15:00:00,2022-01-07 15:00:00,CUST1881,Customer_368,Corporate,East,PROD0469,Electronics,Accessories,Product_462,67.48877771402849,5,0.15,48.413954106479395,3.1184939662780176,Critical,13.497755542805697,67.48877771402849
ORD000137,2022-01-06 16:00:00,2022-01-07 16:00:00,CUST1863,Customer_570,Corporate,West,PROD0140,Electronics,Paper,Product_496,51.33437832846453,6,0.0,13.4498079703113,9.867880074227642,Medium,8.555729721410755,51.33437832846453
ORD000138,2022-01-06 17:00:00,2022-01-07 17:00:00,CUST0521,Customer_590,Consumer,East,PROD0391,Electronics,Tables,Product_104,34.309532331377994,1,0.2,44.26514155989611,11.377750037010532,Medium,34.309532331377994,34.309532331377994
ORD000139,2022-01-06 18:00:00,2022-01-07 18:00:00,CUST1368,Customer_1099,Home Office,West,PROD0450,Electronics,Chairs,Product_473,194.82833889710676,9,0.15,33.52063809202333,4.255933383808226,High,21.64759321078964,194.82833889710676
ORD000140,2022-01-06 19:00:00,2022-01-07 19:00:00,CUST1153,Customer_1066,Corporate,Central,PROD0359,Office Supplies,Phones,Product_144,143.1025683520873,2,0.0,65.32784853234791,5.014384800974763,Medium,71.55128417604365,143.1025683520873
ORD000141,2022-01-06 20:00:00,2022-01-07 20:00:00,CUST0648,Customer_422,Consumer,West,PROD0041,Office Supplies,Accessories,Product_484,66.43300899577844,4,0.15,23.04513908545772,2.305975904501157,Medium,16.60825224894461,66.43300899577844
ORD000142,2022-01-06 21:00:00,2022-01-07 21:00:00,CUST1496,Customer_836,Home Office,West,PROD0408,Office Supplies,Accessories,Product_137,66.96580116589155,7,0.0,62.572252291211704,3.406099924415787,Low,9.566543023698793,66.96580116589155
ORD000143,2022-01-06 22:00:00,2022-01-07 22:00:00,CUST1087,Customer_1205,Consumer,Central,PROD0474,Office Supplies,Binders,Product_68,150.10532644634088,9,0.1,40.17159301710391,9.931995034844457,High,16.678369605148987,150.10532644634088
ORD000144,2022-01-06 23:00:00,2022-01-07 23:00:00,CUST1163,Customer_545,Consumer,Central,PROD0153,Clothing,Binders,Product_173,136.25663698336783,3,0.15,-14.381546666954314,7.462892241302737,Low,45.418878994455945,136.25663698336783
ORD000145,2022-01-07 00:00:00,2022-01-08 00:00:00,CUST1523,Customer_71,Corporate,South,PROD0446,Office Supplies,Binders,Product_2,59.66976443145241,2,0.0,51.81618394955436,4.021716100793609,Medium,29.834882215726203,59.66976443145241
ORD000146,2022-01-07 01:00:00,2022-01-08 01:00:00,CUST0593,Customer_1592,Home Office,West,PROD0468,Clothing,Chairs,Product_119,150.29142069437367,8,0.0,26.861197265555685,3.8540251270171115,High,18.78642758679671,150.29142069437367
ORD000147,2022-01-07 02:00:00,2022-01-08 02:00:00,CUST0392,Customer_1129,Corporate,South,PROD0232,Furniture,Binders,Product_345,142.60292118246284,9,0.15,11.61275532361704,8.643600941079615,High,15.844769020273649,142.60292118246284
ORD000148,2022-01-07 03:00:00,2022-01-08 03:00:00,CUST1699,Customer_1224,Corporate,Central,PROD0105,Office Supplies,Accessories,Product_498,116.88681905354895,2,0.1,25.381783501363117,13.036243926756468,High,58.443409526774474,116.88681905354895
ORD000149,2022-01-07 04:00:00,2022-01-08 04:00:00,CUST0419,Customer_1125,Corporate,West,PROD0106,Furniture,Chairs,Product_120,252.52853369743121,3,0.0,-1.6291649966800381,9.192055181878192,Medium,84.17617789914374,252.52853369743121
ORD000150,2022-01-07 05:00:00,2022-01-08 05:00:00,CUST0289,Customer_768,Consumer,East,PROD0300,Furniture,Appliances,Product_278,82.67946896806116,6,0.1,103.02545871009293,6.026536085245694,Medium,13.77991149467686,82.67946896806116
ORD000151,2022-01-07 06:00:00,2022-01-08 06:00:00,CUST0379,Customer_307,Home Office,West,PROD0130,Clothing,Phones,Product_377,159.19841160180408,3,0.15,14.862384388364235,5.280540459964666,Medium,53.06613720060136,159.19841160180408
ORD000152,2022-01-07 07:00:00,2022-01-08 07:00:00,CUST1797,Customer_1610,Home Office,Central,PROD0426,Electronics,Phones,Product_453,171.55976671249675,6,0.1,-6.919291314947041,5.634669935884005,Medium,28.59329445208279,171.55976671249675
ORD000153,2022-01-07 08:00:00,2022-01-08 08:00:00,CUST1514,Customer_1707,Consumer,East,PROD0483,Office Supplies,Appliances,Product_433,83.94798306453643,6,0.15,-41.17239461750148,13.394806348246872,Medium,13.991330510756072,83.94798306453643
ORD000154,2022-01-07 09:00:00,2022-01-08 09:00:00,CUST0231,Customer_377,Consumer,South,PROD0161,Office Supplies,Chairs,Product_149,135.49706950516298,3,0.0,47.70238959931168,11.239395623252031,Low,45.16568983505433,135.49706950516298
ORD000155,2022-01-07 10:00:00,2022-01-08 10:00:00,CUST1018,Customer_655,Home Office,Central,PROD0401,Office Supplies,Accessories,Product_330,50.4073796936421,2,0.2,29.702815770468128,8.424206463492103,Critical,25.20368984682105,50.4073796936421
ORD000156,2022-01-07 11:00:00,2022-01-08 11:00:00,CUST0041,Customer_678,Home Office,South,PROD0378,Office Supplies,Shirts,Product_343,205.25139212349146,8,0.0,21.765233813306363,4.543454963670052,Medium,25.656424015436432,205.25139212349146
ORD000157,2022-01-07 12:00:00,2022-01-08 12:00:00,CUST1052,Customer_399,Home Office,East,PROD0447,Furniture,Paper,Product_219,43.91066199067566,7,0.0,38.47176802131096,5.33075772023644,High,6.272951712953666,43.91066199067566
ORD000158,2022-01-07 13:00:00,2022-01-08 13:00:00,CUST0135,Customer_1797,Home Office,West,PROD0406,Electronics,Appliances,Product_478,198.80317327152318,9,0.15,41.31171855228029,9.305597708724568,Critical,22.089241474613686,198.80317327152318
ORD000159,2022-01-07 14:00:00,2022-01-08 14:00:00,CUST0201,Customer_221,Corporate,East,PROD0257,Clothing,Paper,Product_183,47.89973758381281,1,0.0,45.4378342238389,6.334317548552517,Low,47.89973758381281,47.89973758381281
ORD000160,2022-01-07 15:00:00,2022-01-08 15:00:00,CUST1864,Customer_1619,Corporate,East,PROD0229,Furniture,Tables,Product_4,41.186952363785906,1,0.25,12.678471025303306,4.056407847924895,Medium,41.186952363785906,41.186952363785906
ORD000161,2022-01-07 16:00:00,2022-01-08 16:00:00,CUST0780,Customer_182,Corporate,South,PROD0350,Office Supplies,Paper,Product_58,65.12376179008174,1,0.15,-28.565809637599738,5.317155174310818,High,65.12376179008174,65.12376179008174
ORD000162,2022-01-07 17:00:00,2022-01-08 17:00:00,CUST0930,Customer_307,Consumer,East,PROD0494,Electronics,Shirts,Product_198,48.16020508824443,1,0.2,-3.3656312772082053,3.317843107904732,Medium,48.16020508824443,48.16020508824443
ORD000163,2022-01-07 18:00:00,2022-01-08 18:00:00,CUST1057,Customer_522,Corporate,West,PROD0454,Electronics,Binders,Product_374,54.42883720782371,5,0.1,31.5543380470596,3.848670720807981,Low,10.885767441564742,54.42883720782371
ORD000164,2022-01-07 19:00:00,2022-01-08 19:00:00,CUST1072,Customer_1420,Corporate,East,PROD0489,Furniture,Accessories,Product_443,87.48418537838049,2,0.15,12.877606643061744,3.1626186838338683,Medium,43.742092689190244,87.48418537838049
ORD000165,2022-01-07 20:00:00,2022-01-08 20:00:00,CUST0503,Customer_1014,Corporate,West,PROD0182,Office Supplies,Paper,Product_26,53.852166511555815,4,0.1,48.06147423807954,2.2145186846630596,Low,13.463041627888954,53.852166511555815
ORD000166,2022-01-07 21:00:00,2022-01-08 21:00:00,CUST0407,Customer_4,Corporate,South,PROD0014,Furniture,Shirts,Product_458,61.30006622911674,9,0.1,52.276143832127325,6.059160506647468,High,6.81111846990186,61.30006622911674
ORD000167,2022-01-07 22:00:00,2022-01-08 22:00:00,CUST1598,Customer_863,Consumer,Central,PROD0100,Electronics,Tables,Product_113,65.0845430565268,3,0.15,15.940497352312663,2.6959850137438335,Medium,21.694847685508932,65.0845430565268
ORD000168,2022-01-07 23:00:00,2022-01-08 23:00:00,CUST1752,Customer_1938,Consumer,Central,PROD0225,Electronics,Shirts,Product_197,97.04139933914244,8,0.2,-2.7972799129148673,7.680031493644636,Low,12.130174917392806,97.04139933914244
ORD000169,2022-01-08 00:00:00,2022-01-09 00:00:00,CUST0805,Customer_848,Consumer,West,PROD0358,Electronics,Phones,Product_423,62.264619851565605,9,0.0,6.054159429743561,8.690727545208963,High,6.9182910946184,62.264619851565605
ORD000170,2022-01-08 01:00:00,2022-01-09 01:00:00,CUST0099,Customer_804,Consumer,South,PROD0231,Electronics,Chairs,Product_229,226.83370130196428,9,0.0,21.147105930945397,3.661901299932941,Medium,25.203744589107142,226.83370130196428
ORD000171,2022-01-08 02:00:00,2022-01-09 02:00:00,CUST0684,Customer_1305,Consumer,Central,PROD0053,Electronics,Paper,Product_360,92.17429117181248,2,0.15,28.41813091885191,5.714788625409313,High,46.08714558590624,92.17429117181248
ORD000172,2022-01-08 03:00:00,2022-01-09 03:00:00,CUST1896,Customer_215,Home Office,West,PROD0006,Office Supplies,Chairs,Product_385,50.8771701132012,8,0.0,61.73589302866032,3.62681775235835,High,6.35964626415015,50.8771701132012
ORD000173,2022-01-08 04:00:00,2022-01-09 04:00:00,CUST0726,Customer_972,Consumer,West,PROD0090,Furniture,Appliances,Product_441,27.047994220432937,8,0.15,29.15633434041552,6.4737630643671995,Medium,3.380999277554117,27.047994220432937
ORD000174,2022-01-08 05:00:00,2022-01-09 05:00:00,CUST1571,Customer_1634,Consumer,South,PROD0064,Furniture,Chairs,Product_98,115.55937587767066,3,0.0,24.77150145917739,3.188374012930215,Low,38.519791959223554,115.55937587767066
ORD000175,2022-01-08 06:00:00,2022-01-09 06:00:00,CUST0961,Customer_1444,Corporate,Central,PROD0088,Clothing,Binders,Product_304,154.48253457373735,1,0.15,-30.808690713444452,4.495212818572768,Medium,154.48253457373735,154.48253457373735
ORD000176,2022-01-08 07:00:00,2022-01-09 07:00:00,CUST1763,Customer_101,Corporate,Central,PROD0033,Furniture,Binders,Product_200,97.22483942514333,1,0.1,45.249017453990426,3.76638434050936,Medium,97.22483942514333,97.22483942514333
ORD000177,2022-01-08 08:00:00,2022-01-09 08:00:00,CUST0613,Customer_963,Consumer,West,PROD0072,Clothing,Phones,Product_21,348.8482775987588,4,0.0,16.31270009111207,2.7253270678078483,High,87.2120693996897,348.8482775987588
ORD000178,2022-01-08 09:00:00,2022-01-09 09:00:00,CUST1967,Customer_1545,Corporate,East,PROD0044,Electronics,Tables,Product_415,159.81877306900432,9,0.2,-32.150264459577414,2.8135779019992078,Low,17.757641452111592,159.81877306900432
ORD000179,2022-01-08 10:00:00,2022-01-09 10:00:00,CUST1486,Customer_573,Corporate,Central,PROD0253,Furniture,Accessories,Product_186,137.89495386815548,9,0.15,-43.6704490627718,6.14191157693574,Medium,15.321661540906165,137.89495386815548
ORD000180,2022-01-08 11:00:00,2022-01-09 11:00:00,CUST0643,Customer_1333,Consumer,Central,PROD0107,Furniture,Accessories,Product_175,77.55838272585571,2,0.15,7.609511627605134,8.208860825439007,High,38.779191362927854,77.55838272585571
ORD000181,2022-01-08 12:00:00,2022-01-09 12:00:00,CUST1793,Customer_658,Consumer,West,PROD0290,Office Supplies,Accessories,Product_279,273.9775001905394,7,0.15,41.143226429407164,3.1423144404280876,Low,39.13964288436277,273.9775001905394
ORD000182,2022-01-08 13:00:00,2022-01-09 13:00:00,CUST1029,Customer_939,Home Office,Central,PROD0418,Office Supplies,Appliances,Product_459,67.85940725921103,1,0.0,-17.847331658965558,3.3566256641328795,Medium,67.85940725921103,67.85940725921103
ORD000183,2022-01-08 14:00:00,2022-01-09 14:00:00,CUST1242,Customer_1955,Home Office,East,PROD0408,Electronics,Tables,Product_208,157.34857404980286,5,0.1,18.857885864657785,9.185122808545907,High,31.46971480996057,157.34857404980286
ORD000184,2022-01-08 15:00:00,2022-01-09 15:00:00,CUST0503,Customer_1534,Corporate,Central,PROD0002,Office Supplies,Binders,Product_91,164.64710228706824,5,0.15,-27.9459341026546,5.04420598963749,Medium,32.92942045741365,164.64710228706824
ORD000185,2022-01-08 16:00:00,2022-01-09 16:00:00,CUST0767,Customer_1087,Consumer,South,PROD0136,Furniture,Shirts,Product_263,95.2393025304551,8,0.0,1.3538276250441628,6.904508976881852,Low,11.904912816306888,95.2393025304551
ORD000186,2022-01-08 17:00:00,2022-01-09 17:00:00,CUST0398,Customer_1657,Consumer,South,PROD0117,Electronics,Tables,Product_384,297.7885705968479,9,0.15,-5.717680401897789,8.580063844583297,High,33.08761895520532,297.7885705968479
ORD000187,2022-01-08 18:00:00,2022-01-09 18:00:00,CUST0871,Customer_226,Corporate,West,PROD0409,Office Supplies,Tables,Product_305,85.88866853709335,3,0.2,-4.402631400068147,10.258062690044053,Low,28.629556179031116,85.88866853709335
ORD000188,2022-01-08 19:00:00,2022-01-09 19:00:00,CUST0795,Customer_105,Consumer,West,PROD0121,Office Supplies,Paper,Product_216,37.35018453385679,6,0.15,43.473531512313386,4.255592698067328,Medium,6.225030755642798,37.35018453385679
ORD000189,2022-01-08 20:00:00,2022-01-09 20:00:00,CUST0393,Customer_1998,Consumer,South,PROD0478,Electronics,Chairs,Product_480,109.66275857170098,7,0.1,12.371813057309593,5.4591161306556355,Low,15.666108367385855,109.66275857170098
ORD000190,2022-01-08 21:00:00,2022-01-09 21:00:00,CUST0207,Customer_772,Corporate,Central,PROD0288,Electronics,Tables,Product_253,164.7712937897172,6,0.0,38.592362226724006,3.1876534058994226,Medium,27.4618822982862,164.7712937897172
ORD000191,2022-01-08 22:00:00,2022-01-09 22:00:00,CUST1039,Customer_1885,Consumer,West,PROD0312,Clothing,Tables,Product_355,53.24603867977909,9,0.15,29.96698921708652,4.73522248755599,High,5.916226519975455,53.24603867977909
ORD000192,2022-01-08 23:00:00,2022-01-09 23:00:00,CUST1882,Customer_1449,Corporate,South,PROD0094,Clothing,Shirts,Product_31,293.04620805094544,4,0.15,32.61810285618256,10.069197521942925,Critical,73.26155201273636,293.04620805094544
