Customer_ID,Total_Revenue,Order_Count,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Frequency,CLV_Simple,CLV_Category
CUST0195,760.8641846526733,7,2022-07-13 12:00:00,2022-12-02 18:00:00,142,108.69488352181047,18.005281690140844,5871.245988261737,Very High
CUST0196,365.49565468949527,4,2022-03-04 08:00:00,2022-09-16 13:00:00,196,91.37391367237382,7.454081632653061,2043.325834826604,Medium
CUST0197,250.09331770682817,4,2022-09-03 14:00:00,2023-02-15 00:00:00,164,62.52332942670704,8.908536585365853,1670.9741029101035,Low
CUST0198,700.7041557283312,6,2022-01-14 06:00:00,2022-08-02 06:00:00,200,116.78402595472187,10.957500000000001,3838.982893196595,Very High
CUST0199,807.8431054779061,5,2022-04-12 03:00:00,2023-02-08 17:00:00,302,161.56862109558122,6.047185430463576,2931.106234527866,High
CUST0200,84.27202700613503,1,2022-05-26 03:00:00,2022-05-26 03:00:00,1,84.27202700613503,365.25,92341.07359197245,Very High
CUST0201,1081.8381547886177,8,2022-01-07 14:00:00,2022-11-30 04:00:00,326,135.2297693485772,8.963190184049079,3636.2704236491645,Very High
CUST0202,632.9008791944868,5,2022-01-05 07:00:00,2022-09-04 22:00:00,242,126.58017583889736,7.546487603305785,2865.7071833775162,High
CUST0203,420.42458689208826,5,2022-01-13 20:00:00,2022-11-04 16:00:00,294,84.08491737841766,6.211734693877551,1566.939595534033,Low
CUST0204,90.14159863567686,1,2022-10-02 17:00:00,2022-10-02 17:00:00,1,90.14159863567686,365.25,98772.65670504291,Very High
CUST0205,310.70352102525857,3,2022-02-17 14:00:00,2022-09-22 04:00:00,216,103.56784034175286,5.072916666666667,1576.1730702010514,Low
CUST0206,733.7383466001986,7,2022-01-04 12:00:00,2022-12-04 12:00:00,334,104.81976380002837,7.654940119760479,2407.167045769963,High
CUST0207,428.4914972149599,3,2022-01-08 21:00:00,2022-10-10 10:00:00,274,142.8304990716533,3.9990875912408756,1713.5750294645702,Medium
CUST0208,396.7263479538413,5,2022-01-16 23:00:00,2022-09-05 23:00:00,232,79.34526959076825,7.8717672413793105,1873.7624817690587,Medium
CUST0209,606.7062128478804,4,2022-06-04 17:00:00,2023-01-14 23:00:00,224,151.6765532119701,6.522321428571429,2967.8496996788613,High
CUST0210,792.8490579583382,7,2022-04-08 03:00:00,2023-02-21 10:00:00,319,113.26415113690545,8.014890282131661,2723.3992327832257,High
CUST0211,651.3119188840759,6,2022-06-07 15:00:00,2023-01-29 08:00:00,235,108.55198648067932,9.325531914893617,3036.9150430520262,High
CUST0212,416.21727030411233,5,2022-08-25 09:00:00,2023-02-16 02:00:00,174,83.24345406082247,10.495689655172413,2621.092378940983,High
CUST0213,656.7177370219483,4,2022-05-23 10:00:00,2022-08-26 22:00:00,95,164.17943425548708,15.378947368421054,7574.720635176841,Very High
CUST0214,570.4302348883259,6,2022-02-20 01:00:00,2023-02-14 20:00:00,359,95.07170581472099,6.104456824512535,1741.0833701361648,Medium
CUST0215,562.7439364731554,4,2022-03-11 13:00:00,2023-01-11 22:00:00,306,140.68598411828884,4.7745098039215685,2015.1198313413724,Medium
CUST0216,726.6785119790065,8,2022-03-04 23:00:00,2023-02-16 22:00:00,348,90.83481399737582,8.39655172413793,2288.0976422442427,Medium
CUST0217,1006.4382046876112,7,2022-01-06 05:00:00,2023-01-10 07:00:00,369,143.77688638394446,6.928861788617885,2988.6305224565035,High
CUST0218,512.0300313178877,5,2022-01-28 14:00:00,2022-09-04 19:00:00,219,102.40600626357755,8.33904109589041,2561.903684093952,High
CUST0219,207.0153231641351,3,2022-06-28 04:00:00,2023-01-27 01:00:00,212,69.00510772137837,5.168632075471698,1069.9860394202879,Low
CUST0220,761.4419243544148,5,2022-01-13 02:00:00,2022-12-21 06:00:00,342,152.28838487088296,5.339912280701754,2439.6198497407895,High
CUST0221,437.57633272414995,4,2022-08-22 21:00:00,2023-01-03 18:00:00,133,109.39408318103749,10.984962406015038,3605.069673552536,Very High
CUST0222,250.76300735231115,2,2022-07-01 05:00:00,2022-12-17 07:00:00,169,125.38150367615557,4.322485207100591,1625.8790846526326,Low
CUST0223,76.13456602990726,2,2022-04-16 19:00:00,2022-07-12 12:00:00,86,38.06728301495363,8.494186046511627,970.0517526426846,Low
CUST0224,736.0873365597333,6,2022-02-12 07:00:00,2023-01-15 04:00:00,336,122.68122275995556,6.522321428571429,2400.499104271809,High
CUST0225,532.263560821765,4,2022-02-26 12:00:00,2022-11-16 09:00:00,262,133.06589020544126,5.576335877862595,2226.0602930169807,Medium
CUST0226,423.57764594686546,6,2022-01-19 17:00:00,2023-02-01 01:00:00,377,70.59627432447758,5.812997347480106,1231.1278661704982,Low
CUST0227,710.5841451436787,8,2022-06-05 19:00:00,2022-10-28 10:00:00,144,88.82301814295984,20.291666666666664,5407.10122945268,Very High
CUST0228,280.5707152679276,4,2022-02-23 02:00:00,2023-01-21 14:00:00,332,70.1426788169819,4.400602409638554,926.0101242615411,Low
CUST0229,346.37145097149596,4,2022-02-25 02:00:00,2023-02-20 00:00:00,359,86.59286274287399,4.069637883008356,1057.2047838496287,Low
CUST0230,383.8149945837387,4,2022-01-19 10:00:00,2022-10-04 01:00:00,257,95.95374864593468,5.684824902723736,1636.4407794363103,Low
CUST0231,566.2529221804596,4,2022-01-07 09:00:00,2022-06-04 01:00:00,147,141.5632305451149,9.938775510204081,4220.895506661487,Very High
CUST0232,953.5593183174212,6,2022-05-25 18:00:00,2023-02-19 10:00:00,269,158.92655305290353,8.146840148698885,3884.247669317154,Very High
CUST0233,359.8584966705398,5,2022-02-19 10:00:00,2022-12-28 04:00:00,311,71.97169933410797,5.872186495176849,1267.8937225940322,Low
CUST0234,13.521953717851227,1,2022-06-04 12:00:00,2022-06-04 12:00:00,1,13.521953717851227,365.25,14816.680786335482,Very High
CUST0235,792.3025457552086,6,2022-02-04 20:00:00,2022-09-19 23:00:00,227,132.05042429253476,9.654185022026432,3824.517685071673,Very High
CUST0236,641.285331198818,6,2022-02-15 02:00:00,2023-02-16 17:00:00,366,106.88088853313633,5.987704918032787,1919.9136657407234,Medium
CUST0237,553.7898006518685,4,2022-03-17 16:00:00,2023-01-14 00:00:00,302,138.44745016296713,4.837748344370861,2009.3217684247848,Medium
CUST0238,572.3928352132262,6,2022-05-18 07:00:00,2023-02-11 08:00:00,269,95.39880586887104,8.146840148698885,2331.596465371348,Medium
CUST0239,467.9835677745625,5,2022-02-20 02:00:00,2022-11-24 02:00:00,277,93.5967135549125,6.592960288808665,1851.238246891613,Medium
CUST0241,166.82694548586966,2,2022-11-19 00:00:00,2023-01-24 13:00:00,66,83.41347274293483,11.068181818181817,2769.7064472142674,High
CUST0242,796.7181973619188,8,2022-01-03 21:00:00,2023-02-17 18:00:00,409,99.58977467023985,7.144254278728606,2134.4840214164365,Medium
CUST0243,338.3669677611886,3,2022-02-24 23:00:00,2022-12-07 22:00:00,285,112.78898925372954,3.844736842105263,1300.9319471028857,Low
CUST0244,352.09731845075845,3,2022-03-09 06:00:00,2022-12-13 22:00:00,279,117.36577281691949,3.9274193548387095,1382.8338232703175,Low
CUST0245,1096.7728706156724,7,2022-03-28 05:00:00,2023-01-01 03:00:00,278,156.68183865938178,9.196942446043165,4322.981557471665,Very High
CUST0246,221.5551348924538,3,2022-01-22 17:00:00,2022-07-21 03:00:00,179,73.85171163081793,6.121508379888268,1356.2516148514314,Low
CUST0247,922.0231897436979,8,2022-01-13 17:00:00,2023-02-05 22:00:00,388,115.25289871796224,7.530927835051547,2603.8837890764357,High
CUST0248,324.5868256197667,3,2022-06-26 10:00:00,2023-01-23 02:00:00,210,108.19560853992225,5.217857142857143,1693.6476865374261,Low
CUST0249,261.44991720509444,3,2022-02-16 11:00:00,2023-01-02 06:00:00,319,87.14997240169815,3.4349529780564265,898.0681717162454,Low
CUST0250,381.67664410135274,5,2022-02-14 16:00:00,2022-11-03 04:00:00,261,76.33532882027055,6.997126436781609,1602.3838420461962,Low
CUST0251,427.84424806834863,6,2022-03-27 14:00:00,2023-01-20 15:00:00,299,71.30737467805811,7.329431438127091,1567.927541207,Low
CUST0252,27.177460284634407,1,2022-10-30 05:00:00,2022-10-30 05:00:00,1,27.177460284634407,365.25,29779.70210688815,Very High
CUST0253,955.6009570214635,8,2022-01-02 11:00:00,2023-02-16 09:00:00,409,119.45011962768294,7.144254278728606,2560.1460847341527,High
CUST0254,587.6623764727125,6,2022-01-16 12:00:00,2022-08-27 12:00:00,223,97.94372941211874,9.827354260089686,2887.5831794617698,High
CUST0255,79.52551163997805,1,2022-12-17 12:00:00,2022-12-17 12:00:00,1,79.52551163997805,365.25,87140.07937950594,Very High
CUST0256,212.9819898341254,3,2022-02-11 13:00:00,2022-09-15 00:00:00,215,70.99399661137512,5.096511627906977,1085.4651877243855,Low
CUST0257,318.41218315226,2,2022-07-26 12:00:00,2022-12-17 15:00:00,144,159.20609157613,5.072916666666666,2422.9177061742284,High
CUST0258,365.6941058965944,5,2022-01-29 22:00:00,2023-02-19 20:00:00,385,73.13882117931888,4.7435064935064934,1040.803419574528,Low
CUST0259,418.3641301700987,4,2022-02-27 04:00:00,2022-12-19 15:00:00,295,104.59103254252467,4.952542372881356,1553.974561470799,Low
CUST0260,351.4496585912684,4,2022-06-21 22:00:00,2022-12-16 14:00:00,177,87.8624146478171,8.254237288135593,2175.711657634929,Medium
CUST0261,546.9537200481541,5,2022-02-27 09:00:00,2022-09-18 07:00:00,202,109.39074400963082,9.040841584158416,2966.9531620928956,High
CUST0262,337.0145528307797,6,2022-05-16 01:00:00,2022-11-19 08:00:00,187,56.16909213846328,11.719251336898397,1974.779124408165,Medium
CUST0263,357.8683511943365,4,2022-01-16 01:00:00,2022-12-10 17:00:00,328,89.46708779858413,4.454268292682927,1195.5312372597384,Low
CUST0264,330.8545446241457,2,2022-01-25 00:00:00,2022-07-25 13:00:00,181,165.42727231207286,4.035911602209945,2002.9495429387161,Medium
CUST0265,710.8513385666992,6,2022-02-03 07:00:00,2023-02-05 15:00:00,367,118.47522309444986,5.971389645776567,2122.3851614018,Medium
CUST0266,660.2696278139545,5,2022-03-28 13:00:00,2023-02-17 22:00:00,326,132.05392556279088,5.601993865030675,2219.2958425679158,Medium
CUST0267,490.86677080713525,5,2022-07-20 22:00:00,2023-01-07 07:00:00,170,98.17335416142706,10.74264705882353,3163.925083011286,High
CUST0268,556.2967150786842,6,2022-02-14 23:00:00,2022-12-17 06:00:00,305,92.7161191797807,7.185245901639344,1998.5643460572728,Medium
CUST0269,312.17685906834697,3,2022-01-25 19:00:00,2022-11-08 16:00:00,286,104.05895302278232,3.8312937062937062,1196.041235399095,Low
CUST0270,529.3272355590051,8,2022-01-05 10:00:00,2023-01-31 17:00:00,391,66.16590444487564,7.4731457800511505,1483.40234875647,Low
CUST0271,369.03942082027055,4,2022-08-23 11:00:00,2023-01-16 08:00:00,145,92.25985520506764,10.075862068965519,2788.792726646976,High
CUST0272,941.5244544270028,5,2022-03-28 08:00:00,2023-01-06 00:00:00,283,188.30489088540054,6.453180212014135,3645.4961870614425,Very High
CUST0273,1122.369038441038,9,2022-05-30 09:00:00,2023-02-06 16:00:00,252,124.7076709378931,13.044642857142858,4880.301086792728,Very High
CUST0274,845.6969654567318,7,2022-04-13 20:00:00,2023-02-04 17:00:00,296,120.81385220810455,8.63766891891892,3130.650168578426,High
CUST0275,354.79198052500806,2,2022-03-23 01:00:00,2022-09-12 09:00:00,173,177.39599026250403,4.222543352601156,2247.1867783831076,Medium
CUST0276,373.7086624771088,5,2022-04-26 16:00:00,2022-12-07 18:00:00,225,74.74173249542176,8.116666666666667,1819.9611862635202,Medium
CUST0277,668.2694110683116,9,2022-01-02 06:00:00,2022-10-08 21:00:00,279,74.25215678536796,11.78225806451613,2624.5742192763532,High
CUST0278,791.6479607959815,6,2022-04-07 08:00:00,2023-02-11 13:00:00,310,131.94132679933026,7.069354838709677,2798.2201711038606,High
CUST0279,186.8758088965223,3,2022-02-02 09:00:00,2022-08-24 10:00:00,203,62.29193629884077,5.397783251231528,1008.7151113219918,Low
CUST0280,423.7750224820695,3,2022-01-14 02:00:00,2022-12-01 09:00:00,321,141.2583408273565,3.413551401869159,1446.5778220708025,Low
CUST0281,591.0871625057389,4,2022-02-18 11:00:00,2022-11-22 15:00:00,277,147.77179062643472,5.274368231046932,2338.208513774958,Medium
CUST0282,216.41007563938325,3,2022-04-26 00:00:00,2023-02-09 21:00:00,289,72.13669187979441,3.791522491349481,820.523669141364,Low
CUST0283,676.4515204241471,8,2022-06-01 22:00:00,2023-02-18 19:00:00,261,84.55644005301839,11.195402298850574,2839.9300900565486,High
CUST0284,398.01542743135184,5,2022-01-19 21:00:00,2023-02-01 23:00:00,378,79.60308548627037,4.8313492063492065,1153.7709116611213,Low
CUST0285,531.3858125715178,6,2022-01-30 23:00:00,2023-01-12 00:00:00,346,88.56430209525297,6.333815028901734,1682.8497229053196,Low
CUST0286,480.25237613514713,4,2022-03-12 01:00:00,2023-01-25 03:00:00,319,120.06309403378678,4.579937304075235,1649.6443296240986,Low
CUST0287,714.0297397940928,7,2022-04-23 22:00:00,2023-01-31 10:00:00,282,102.00424854201326,9.066489361702127,2774.461302763749,High
CUST0288,510.0684363407546,5,2022-04-18 23:00:00,2022-11-25 19:00:00,220,102.01368726815092,8.301136363636363,2540.4885869108266,High
CUST0289,565.3203218227795,7,2022-01-07 05:00:00,2023-02-19 18:00:00,408,80.7600459746828,6.26654411764706,1518.2591731306638,Low
CUST0290,98.86195495941315,1,2022-08-24 03:00:00,2022-08-24 03:00:00,1,98.86195495941315,365.25,108327.98714677696,Very High
CUST0291,546.5006950909476,5,2022-05-02 02:00:00,2023-01-18 17:00:00,261,109.30013901818953,6.997126436781609,2294.360676804237,Medium
CUST0292,155.75558626924783,2,2022-09-25 17:00:00,2022-12-15 19:00:00,81,77.87779313462391,9.018518518518517,2107.02695869788,Medium
CUST0293,385.0389773235096,3,2022-03-29 05:00:00,2022-10-29 07:00:00,214,128.34632577450319,5.1203271028037385,1971.5255112254,Medium
CUST0294,538.1211776880014,5,2022-01-14 01:00:00,2022-12-29 13:00:00,349,107.62423553760027,5.232808022922637,1689.5308895462108,Low
CUST0295,694.4838750576455,6,2022-04-05 23:00:00,2023-01-22 10:00:00,291,115.74731250960758,7.530927835051546,2615.0539728330414,High
CUST0296,574.0791191529106,7,2022-01-05 20:00:00,2023-01-01 09:00:00,360,82.01130273613009,7.102083333333334,1747.3533189216719,Medium
CUST0297,148.4525140461452,1,2023-01-02 03:00:00,2023-01-02 03:00:00,1,148.4525140461452,365.25,162666.8422660636,Very High
CUST0298,338.01320524344453,3,2022-05-06 07:00:00,2022-11-28 21:00:00,206,112.67106841448151,5.319174757281553,1797.951308958759,Medium
CUST0299,438.3146019949633,3,2022-09-11 12:00:00,2022-12-09 01:00:00,88,146.10486733165445,12.451704545454545,5457.7639219997845,Very High
CUST0300,130.68501951434055,2,2022-07-19 03:00:00,2022-09-30 14:00:00,73,65.34250975717028,10.006849315068493,1961.617947025187,Medium
CUST0301,302.1363651265285,3,2022-04-23 19:00:00,2023-02-08 21:00:00,291,100.71212170884284,3.765463917525773,1137.6835810563357,Low
CUST0302,786.6641085757034,7,2022-01-21 02:00:00,2023-02-07 11:00:00,382,112.38058693938619,6.6930628272251305,2256.510986837243,Medium
CUST0303,583.1857740597832,5,2022-02-20 19:00:00,2022-11-29 05:00:00,281,116.63715481195663,6.499110320284697,2274.113209701094,Medium
CUST0304,342.5370087801136,4,2022-05-03 04:00:00,2023-02-10 12:00:00,283,85.6342521950284,5.162544169611308,1326.2718281654045,Low
CUST0305,900.5331271930716,8,2022-01-24 14:00:00,2023-01-10 20:00:00,351,112.56664089913394,8.324786324786324,2811.2796983527296,High
CUST0306,599.8906427065021,5,2022-04-08 04:00:00,2023-01-18 20:00:00,285,119.97812854130044,6.407894736842105,2306.421655247894,Medium
CUST0307,552.5262937794946,5,2022-04-19 00:00:00,2023-02-15 10:00:00,302,110.50525875589892,6.047185430463576,2004.7373722148382,Medium
CUST0308,327.10062012367825,6,2022-04-27 17:00:00,2023-01-07 21:00:00,255,54.516770020613045,8.594117647058823,1405.570605884394,Low
CUST0309,348.7248588576721,2,2022-04-18 21:00:00,2023-02-20 16:00:00,307,174.36242942883604,2.3794788273615635,1244.6751273397203,Low
CUST0310,280.09568960799413,4,2022-08-26 23:00:00,2023-01-18 03:00:00,144,70.02392240199853,10.145833333333332,2131.35313811083,Medium
CUST0311,401.70309970500864,6,2022-03-27 09:00:00,2022-11-04 23:00:00,222,66.95051661750144,9.871621621621621,1982.7305022601945,Medium
CUST0312,171.23357630553733,3,2022-04-19 09:00:00,2022-09-16 17:00:00,150,57.07785876851244,7.305000000000001,1250.8612749119502,Low
CUST0313,633.8799406331896,7,2022-03-09 00:00:00,2022-12-31 06:00:00,297,90.55427723331279,8.60858585858586,2338.63281127548,Medium
CUST0314,441.4371429258385,6,2022-01-24 11:00:00,2022-12-01 20:00:00,311,73.57285715430642,7.046623794212218,1555.3207374951367,Low
CUST0315,172.72382032873855,3,2022-02-23 22:00:00,2022-10-24 00:00:00,242,57.574606776246185,4.527892561983471,782.0749013438648,Low
CUST0316,75.51012637888005,2,2022-01-03 19:00:00,2022-11-26 02:00:00,326,37.75506318944002,2.2407975460122698,253.80435883330614,Low
CUST0317,180.26059712802137,3,2022-04-16 11:00:00,2022-12-03 16:00:00,231,60.08686570934046,4.7435064935064934,855.0673130001273,Low
CUST0318,766.0048238401719,7,2022-01-11 16:00:00,2023-01-21 17:00:00,375,109.42926054859598,6.8180000000000005,2238.266095260982,Medium
CUST0319,275.33240624746435,1,2022-09-12 12:00:00,2022-09-12 12:00:00,1,275.33240624746435,365.25,301695.4841456591,Very High
CUST0320,311.7739099191344,3,2022-02-26 20:00:00,2022-07-24 21:00:00,148,103.92463663971147,7.403716216216217,2308.2855526614294,Medium
CUST0321,847.3165628628665,7,2022-01-23 12:00:00,2023-01-26 22:00:00,368,121.04522326612378,6.947690217391305,2522.954140643984,High
CUST0322,299.75348428581486,3,2022-07-28 04:00:00,2022-09-05 00:00:00,38,99.91782809527162,28.835526315789473,8643.549484373201,Very High
CUST0323,180.8231615564732,2,2022-09-26 11:00:00,2022-12-26 10:00:00,90,90.4115807782366,8.116666666666667,2201.5219919500614,Medium
CUST0324,663.8985822964136,5,2022-03-05 08:00:00,2023-01-10 05:00:00,310,132.77971645928272,5.891129032258065,2346.6673275848234,High
CUST0325,625.9146637419643,4,2022-07-15 10:00:00,2023-01-19 14:00:00,188,156.47866593549108,7.7712765957446805,3648.1169829534965,Very High
CUST0326,317.7683148782162,3,2022-02-26 06:00:00,2022-12-05 10:00:00,282,105.92277162607206,3.8856382978723403,1234.7327341411537,Low
CUST0327,709.4426340721794,7,2022-03-11 08:00:00,2023-01-28 11:00:00,323,101.34894772459707,7.915634674922601,2406.723734627216,High
CUST0328,896.7375371997035,5,2022-03-13 23:00:00,2022-12-10 11:00:00,271,179.3475074399407,6.738929889298893,3625.830835374816,Very High
CUST0329,666.2905520089429,4,2022-02-27 21:00:00,2022-08-05 03:00:00,158,166.57263800223572,9.246835443037975,4620.809318758223,Very High
CUST0330,630.4627751129315,5,2022-03-15 06:00:00,2023-02-15 05:00:00,336,126.0925550225863,5.435267857142858,2056.0404340178416,Medium
CUST0331,1086.485500001942,7,2022-01-01 12:00:00,2023-01-12 07:00:00,375,155.2122142859917,6.8180000000000005,3174.7106310056747,High
CUST0332,309.2780408682265,3,2022-07-03 11:00:00,2022-12-01 21:00:00,151,103.09268028940885,7.256622516556291,2244.3139952407896,Medium
CUST0333,122.91131625854109,2,2022-08-15 06:00:00,2022-09-26 02:00:00,41,61.455658129270546,17.817073170731707,3284.8798729340588,High
CUST0334,842.4897064056956,7,2022-02-28 13:00:00,2023-01-17 11:00:00,322,120.3556723436708,7.940217391304348,2866.9506080560277,High
CUST0335,408.6551550729056,4,2022-03-25 02:00:00,2022-09-26 04:00:00,185,102.1637887682264,7.897297297297297,2420.4534387628987,High
CUST0336,566.9884943680482,7,2022-01-29 20:00:00,2022-11-29 17:00:00,303,80.99835633829261,8.43811881188119,2050.421263048808,Medium
CUST0337,727.9801545222244,4,2022-02-20 09:00:00,2022-10-23 07:00:00,244,181.9950386305561,5.9877049180327875,3269.197763597244,High
